run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B8_s0050_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0050,1473,0,none,4.612,677,120,0.0,False,,2026-07-24T21:19:56,706.7
B1_s0051_s42,ai4i_openai,B1,local,openai,42,s0051,1487,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:57,706.7
B2_s0051_s42,ai4i_openai,B2,local,openai,42,s0051,1487,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:57,706.7
B8_s0051_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0051,1487,0,none,13.674,677,155,0.0,False,,2026-07-24T21:20:11,706.7
B1_s0052_s42,ai4i_openai,B1,local,openai,42,s0052,1495,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:11,706.7
B2_s0052_s42,ai4i_openai,B2,local,openai,42,s0052,1495,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:11,706.7
B8_s0052_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0052,1495,0,none,6.051,676,119,0.0,False,,2026-07-24T21:20:17,706.7
B1_s0053_s42,ai4i_openai,B1,local,openai,42,s0053,1510,1,TWF,0.0,0,0,0.0,False,,2026-07-24T21:20:18,706.7
B2_s0053_s42,ai4i_openai,B2,local,openai,42,s0053,1510,1,TWF,0.0,0,0,0.0,False,,2026-07-24T21:20:18,706.7
B8_s0053_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0053,1510,1,TWF,6.524,687,134,0.0,False,,2026-07-24T21:20:24,706.7
B1_s0054_s42,ai4i_openai,B1,local,openai,42,s0054,1545,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:25,706.7
B2_s0054_s42,ai4i_openai,B2,local,openai,42,s0054,1545,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:25,706.7
B8_s0054_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0054,1545,0,none,5.413,676,118,0.0,False,,2026-07-24T21:20:30,706.7
B1_s0055_s42,ai4i_openai,B1,local,openai,42,s0055,1556,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:31,706.7
B2_s0055_s42,ai4i_openai,B2,local,openai,42,s0055,1556,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:31,706.7
B8_s0055_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0055,1556,0,none,6.361,676,118,0.0,False,,2026-07-24T21:20:37,706.7
B1_s0056_s42,ai4i_openai,B1,local,openai,42,s0056,1557,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:37,706.7
B2_s0056_s42,ai4i_openai,B2,local,openai,42,s0056,1557,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:37,706.7
B8_s0056_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0056,1557,0,none,5.968,676,115,0.0,False,,2026-07-24T21:20:44,706.7
B1_s0057_s42,ai4i_openai,B1,local,openai,42,s0057,1614,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:44,706.7
B2_s0057_s42,ai4i_openai,B2,local,openai,42,s0057,1614,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:44,706.7
B8_s0057_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0057,1614,0,none,5.191,676,118,0.0,False,,2026-07-24T21:20:49,706.7
B1_s0058_s42,ai4i_openai,B1,local,openai,42,s0058,1652,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:50,706.7
B2_s0058_s42,ai4i_openai,B2,local,openai,42,s0058,1652,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:50,706.7
B8_s0058_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0058,1652,0,none,7.308,677,118,0.0,False,,2026-07-24T21:20:57,706.7
B1_s0059_s42,ai4i_openai,B1,local,openai,42,s0059,1697,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:58,706.7
B2_s0059_s42,ai4i_openai,B2,local,openai,42,s0059,1697,0,none,0.0,0,0,0.0,False,,2026-07-24T21:20:58,706.7
B8_s0059_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0059,1697,0,none,4.413,676,118,0.0,False,,2026-07-24T21:21:02,706.7
B1_s0060_s42,ai4i_openai,B1,local,openai,42,s0060,1707,0,none,0.0,0,0,0.0,False,,2026-07-24T21:21:03,706.7
B2_s0060_s42,ai4i_openai,B2,local,openai,42,s0060,1707,0,none,0.0,0,0,0.0,False,,2026-07-24T21:21:03,706.7
